ts,ecg
1626179489727.91,-12.989393829035
1626179489731.23,-12.9371777698014
1626179489734.56,-12.9300377285525
1626179489737.88,-12.9309753097266
1626179489741.21,-12.9593912314643
1626179489744.54,-12.981676814756
1626179489747.86,-13.0080012092592
1626179489751.19,-12.9720846381288
1626179489754.52,-12.9503760278673
1626179489757.84,-12.9700652325231
1626179489761.17,-12.9860041124826
1626179489764.5,-13.0184588454317
1626179489767.82,-13.0353353065652
1626179489771.15,-13.0155739802806
1626179489774.48,-13.010958196039
1626179489777.8,-12.9850665313085
1626179489781.13,-12.9358795804834
1626179489784.45,-12.9381874726042
1626179489787.78,-12.9636464075621
1626179489791.11,-12.9803065038093
1626179489794.43,-13.0075684794865
1626179489797.76,-13.0076406011153
1626179489801.09,-12.9849944096797
1626179489804.41,-12.9886726127473
1626179489807.74,-12.9930720321026
1626179489811.07,-13.0068472631988
1626179489814.39,-13.0044672494492
1626179489817.72,-13.0137709395612
1626179489821.04,-12.9909083832393
1626179489824.37,-13.0043951278204
1626179489827.7,-12.9744646518784
1626179489831.02,-12.9828307608164
1626179489834.35,-12.9756907195676
1626179489837.68,-12.9906198967242
1626179489841,-12.9952356809659
1626179489844.33,-12.9911968697544
1626179489847.66,-12.9766283007417
1626179489850.98,-12.9708585704396
1626179489854.31,-12.9837683419905
1626179489857.64,-12.9618433668427
1626179489860.96,-12.9502317846098
1626179489864.29,-12.9391971754071
1626179489867.61,-12.9441014461638
1626179489870.94,-12.9416493107855
1626179489874.27,-12.9264316471138
1626179489877.59,-12.9639348940772
1626179489880.92,-12.9947308295644
1626179489884.25,-12.9601845693808
1626179489887.57,-12.9609057856686
1626179489890.9,-12.9446062975653
1626179489894.23,-12.8667149384874
1626179489897.55,-12.8589979242084
1626179489900.88,-12.8551033562545
1626179489904.21,-12.8658494789421
1626179489907.53,-12.8324571648189
1626179489910.86,-12.8284183536075
1626179489914.18,-12.8545985048531
1626179489917.51,-12.8601518702688
1626179489920.84,-12.8572670051178
1626179489924.16,-12.8667149384874
1626179489927.49,-12.8553918427696
1626179489930.82,-12.8587094376933
1626179489934.14,-12.8659216005709
1626179489937.47,-12.8817162372728
1626179489940.8,-12.8928229681042
1626179489944.12,-12.9325619855597
1626179489947.45,-12.9569390960859
1626179489950.78,-12.9665312727131
1626179489954.1,-12.9693440162354
1626179489957.43,-12.9639348940772
1626179489960.75,-12.960761542411
1626179489964.08,-12.9759792060827
1626179489967.41,-12.9756907195676
1626179489970.73,-12.9720125165001
1626179489974.06,-12.9880956397171
1626179489977.39,-12.981676814756
1626179489980.71,-12.9623482182441
1626179489984.04,-12.978791949605
1626179489987.37,-13.0079290876304
1626179489990.69,-12.9967502351702
1626179489994.02,-13.0005005598665
1626179489997.34,-13.0047557359643
1626179490000.67,-12.9883120046034
1626179490004,-12.9630694345319
1626179490007.32,-12.9356632155971
1626179490010.65,-12.9394135402934
1626179490013.98,-12.9970387216853
1626179490017.3,-13.0403838205795
1626179490020.63,-13.0633184985302
1626179490023.96,-13.0263201029682
1626179490027.28,-13.0602172684929
1626179490030.61,-13.0995956778044
1626179490033.94,-13.2164327164212
1626179490037.26,-13.2896361696286
1626179490040.59,-13.3272836598496
1626179490043.91,-13.287905250538
1626179490047.24,-13.161187548779
1626179490050.57,-13.0582699845159
1626179490053.89,-12.7192983292697
1626179490057.22,-12.1354737443297
1626179490060.55,-11.756113976969
1626179490063.87,-11.1236794142341
1626179490067.2,-10.9687621556237
1626179490070.53,-10.9554196543002
1626179490073.85,-11.2589074681887
1626179490077.18,-11.6376181408904
1626179490080.51,-11.8655224878219
1626179490083.83,-12.4275663408716
1626179490087.16,-12.8727010336758
1626179490090.48,-13.0010775328967
1626179490093.81,-13.038941388004
1626179490097.14,-12.9256383091972
1626179490100.46,-12.9328504720748
1626179490103.79,-12.8959963197704
1626179490107.12,-12.8980878470049
1626179490110.44,-12.9232582954476
1626179490113.77,-12.9274413499166
1626179490117.1,-12.9187146328347
1626179490120.42,-12.9183540246909
1626179490123.75,-12.9276577148029
1626179490127.08,-12.9288116608634
1626179490130.4,-12.9221043493872
1626179490133.73,-12.9247007280231
1626179490137.05,-12.9234025387052
1626179490140.38,-12.9105648887831
1626179490143.71,-12.9290280257497
1626179490147.03,-12.9201570654103
1626179490150.36,-12.9315522827568
1626179490153.69,-12.9297492420374
1626179490157.01,-12.9056606180263
1626179490160.34,-12.8848895889389
1626179490163.67,-12.9034969691631
1626179490166.99,-12.9057327396551
1626179490170.32,-12.9086176048061
1626179490173.65,-12.8659216005709
1626179490176.97,-12.8700325334111
1626179490180.3,-12.8553918427696
1626179490183.62,-12.8330341378491
1626179490186.95,-12.8442851119381
1626179490190.28,-12.8531560722776
1626179490193.6,-12.848179679892
1626179490196.93,-12.8562573023149
1626179490200.26,-12.8786871288642
1626179490203.58,-12.8864041431432
1626179490206.91,-12.8804901695836
1626179490210.24,-12.8535888020502
1626179490213.56,-12.8600076270113
1626179490216.89,-12.827264407547
1626179490220.21,-12.8064212568308
1626179490223.54,-12.7971896883475
1626179490226.87,-12.8011563779302
1626179490230.19,-12.8059885270582
1626179490233.52,-12.7703604424429
1626179490236.85,-12.767114969148
1626179490240.17,-12.7478584942649
1626179490243.5,-12.7247795730566
1626179490246.83,-12.7159086127172
1626179490250.15,-12.6834538797681
1626179490253.48,-12.6967242594629
1626179490256.81,-12.6859781367753
1626179490260.13,-12.6479700384104
1626179490263.46,-12.6507827819327
1626179490266.78,-12.6455900246608
1626179490270.11,-12.6189771436426
1626179490273.44,-12.5755599231195
1626179490276.76,-12.5516876639948
1626179490280.09,-12.5462064202078
1626179490283.42,-12.5089916597595
1626179490286.74,-12.4957212800647
1626179490290.07,-12.4833163599153
1626179490293.4,-12.4554774112078
1626179490296.72,-12.4512222351101
1626179490300.05,-12.4137911097754
1626179490303.38,-12.3871061071284
1626179490306.7,-12.3711672271689
1626179490310.03,-12.3620799019432
1626179490313.35,-12.3826345661443
1626179490316.68,-12.374701186979
1626179490320.01,-12.37051813251
1626179490323.33,-12.3987176893613
1626179490326.66,-12.4114832176546
1626179490329.99,-12.4295857464773
1626179490333.31,-12.4711278046522
1626179490336.64,-12.5028613213135
1626179490339.97,-12.5518319072523
1626179490343.29,-12.6101783049319
1626179490346.62,-12.6322475233373
1626179490349.95,-12.6989600299549
1626179490353.27,-12.6773235413222
1626179490356.6,-12.6966521378341
1626179490359.92,-12.6965800162053
1626179490363.25,-12.7195868157848
1626179490366.58,-12.7435311965384
1626179490369.9,-12.746848791462
1626179490373.23,-12.7598306846417
1626179490376.56,-12.8172395011472
1626179490379.88,-12.8408232737569
1626179490383.21,-12.8516415180733
1626179490386.54,-12.8498384773539
1626179490389.86,-12.8558245725423
1626179490393.19,-12.8615943028443
1626179490396.51,-12.8324571648189
1626179490399.84,-12.8182492039501
1626179490403.17,-12.8468093689453
1626179490406.49,-12.8848174673101
1626179490409.82,-12.8780380342052
1626179490413.15,-12.8698161685248
1626179490416.47,-12.8496221124675
1626179490419.8,-12.8691670738658
1626179490423.13,-12.8717634525017
1626179490426.45,-12.8819326021591
1626179490429.78,-12.9099879157529
1626179490433.11,-12.8815719940152
1626179490436.43,-12.8706095064413
1626179490439.76,-12.8817162372728
1626179490443.08,-12.8992417930653
1626179490446.41,-12.8967896576869
1626179490449.74,-12.9163346190851
1626179490453.06,-12.9117188348435
1626179490456.39,-12.9065260775716
1626179490459.72,-12.888712035264
1626179490463.04,-12.8745040743952
1626179490466.37,-12.8825816968181
1626179490469.7,-12.8703210199262
1626179490473.02,-12.8517857613308
1626179490476.35,-12.8491172610661
1626179490479.68,-12.8444293551957
1626179490483,-12.8575554916329
1626179490486.33,-12.8686622224643
1626179490489.65,-12.8491172610661
1626179490492.98,-12.8556803292847
1626179490496.31,-12.8510645450431
1626179490499.63,-12.8526512208761
1626179490502.96,-12.8654888707982
1626179490506.29,-12.8538772885653
1626179490509.61,-12.8861156566281
1626179490512.94,-12.8907314408697
1626179490516.27,-12.8820768454166
1626179490519.59,-12.8608009649278
1626179490522.92,-12.8568342753451
1626179490526.25,-12.8758022637132
1626179490529.57,-12.8618106677306
1626179490532.9,-12.8568342753451
1626179490536.22,-12.8691670738658
1626179490539.55,-12.8685179792068
1626179490542.88,-12.867796762919
1626179490546.2,-12.8381547734922
1626179490549.53,-12.8548869913682
1626179490552.86,-12.8460881526575
1626179490556.18,-12.8522906127322
1626179490559.51,-12.8602961135264
1626179490562.84,-12.8533003155351
1626179490566.16,-12.8217110421313
1626179490569.49,-12.8377941653483
1626179490572.81,-12.8128400817919
1626179490576.14,-12.8160855550868
1626179490579.47,-12.8045460944827
1626179490582.79,-12.8426984361051
1626179490586.12,-12.8801295614397
1626179490589.45,-12.9135939971917
1626179490592.77,-12.914459456737
1626179490596.1,-12.9255661875684
1626179490599.43,-12.9047230368522
1626179490602.75,-12.8751531690542
1626179490606.08,-12.8850338321965
1626179490609.41,-12.8907314408697
1626179490612.73,-12.8892168866655
1626179490616.06,-12.8551754778833
1626179490619.38,-12.8701767766686
1626179490622.71,-12.8919575085589
1626179490626.04,-12.878759250493
1626179490629.36,-12.8539494101941
1626179490632.69,-12.8539494101941
1626179490636.02,-12.8318080701599
1626179490639.34,-12.8259662182291
1626179490642.67,-12.8326014080765
1626179490646,-12.8574112483753
1626179490649.32,-12.866210087086
1626179490652.65,-12.8636858300788
1626179490655.98,-12.8758022637132
1626179490659.3,-12.8972223874596
1626179490662.63,-12.9120073213586
1626179490665.95,-12.9070309289731
1626179490669.28,-12.9044345503371
1626179490672.61,-12.8952751034826
1626179490675.93,-12.9111418618133
1626179490679.26,-12.9046509152235
1626179490682.59,-12.903208482648
1626179490685.91,-12.8799131965534
1626179490689.24,-12.8776053044325
1626179490692.57,-12.8892890082942
1626179490695.89,-12.8926787248467
1626179490699.22,-12.8734222499636
1626179490702.55,-12.8824374535605
1626179490705.87,-12.8801295614397
1626179490709.2,-12.8693113171233
1626179490712.52,-12.8426984361051
1626179490715.85,-12.8297886645542
1626179490719.18,-12.8432754091353
1626179490722.5,-12.8715470876154
1626179490725.83,-12.9247728496519
1626179490729.16,-12.9391250537783
1626179490732.48,-12.9451832705955
1626179490735.81,-12.90191029333
1626179490739.14,-12.9189309977211
1626179490742.46,-12.9092666994651
1626179490745.79,-12.89837633352
1626179490749.11,-12.8983042118912
1626179490752.44,-12.8853223187116
1626179490755.77,-12.8579882214055
1626179490759.09,-12.8601518702688
1626179490762.42,-12.816662528117
1626179490765.75,-12.7617058469899
1626179490769.07,-12.753628224567
1626179490772.4,-12.687348447722
1626179490775.73,-12.6830932716242
1626179490779.05,-12.7144661801417
1626179490782.38,-12.7323523440781
1626179490785.71,-12.6957866782888
1626179490789.03,-12.6924690833651
1626179490792.36,-12.7312705196465
1626179490795.68,-12.79351148528
1626179490799.01,-12.7965405936886
1626179490802.34,-12.8505596936416
1626179490805.66,-12.8954193467402
1626179490808.99,-12.9136661188204
1626179490812.32,-12.9171279570017
1626179490815.64,-12.883879886136
1626179490818.97,-12.8926066032179
1626179490822.3,-12.8853944403403
1626179490825.62,-12.9048672801098
1626179490828.95,-12.9239073901066
1626179490832.28,-12.9295328771511
1626179490835.6,-12.907391537117
1626179490838.93,-12.9040739421933
1626179490842.25,-12.8826538184469
1626179490845.58,-12.9001072526106
1626179490848.91,-12.8741434662513
1626179490852.23,-12.894193279051
1626179490855.56,-12.8882793054914
1626179490858.89,-12.8931835762481
1626179490862.21,-12.9099157941241
1626179490865.54,-12.9255661875684
1626179490868.87,-12.9403511214675
1626179490872.19,-12.9236189035915
1626179490875.52,-12.9197964572664
1626179490878.85,-12.9177770516607
1626179490882.17,-12.9140267269643
1626179490885.5,-12.9254940659397
1626179490888.82,-12.935374729082
1626179490892.15,-12.9561457581694
1626179490895.48,-12.9933605186177
1626179490898.8,-13.1145969765898
1626179490902.13,-13.2020083906661
1626179490905.46,-13.2513395847487
1626179490908.78,-13.2623741939514
1626179490912.11,-13.1182751796574
1626179490915.44,-13.0385807798601
1626179490918.76,-12.7229044107085
1626179490922.09,-12.1221312430061
1626179490925.42,-11.7315926231852
1626179490928.74,-10.9698439800553
1626179490932.07,-10.7552821344474
1626179490935.39,-10.7483584580849
1626179490938.72,-11.0335273782644
1626179490942.05,-11.5160210747744
1626179490945.37,-11.7662831266264
1626179490948.7,-12.2911122192278
1626179490952.03,-12.7262941272609
1626179490955.35,-12.8477469501194
1626179490958.68,-12.872628912047
1626179490962.01,-12.8224322584191
1626179490965.33,-12.8345486920534
1626179490968.66,-12.8015169860741
1626179490971.98,-12.8361353678865
1626179490975.31,-12.846593004059
1626179490978.64,-12.8258940966003
1626179490981.96,-12.8547427481106
1626179490985.29,-12.8534445587927
1626179490988.62,-12.8548148697394
1626179490991.94,-12.8853944403403
1626179490995.27,-12.8731337634484
1626179490998.6,-12.8660658438284
1626179491001.92,-12.8511366666718
1626179491005.25,-12.8577718565192
1626179491008.58,-12.8758022637132
1626179491011.9,-12.8665706952299
1626179491015.23,-12.8624597623896
1626179491018.55,-12.8457275445136
1626179491021.88,-12.8438523821655
1626179491025.21,-12.8467372473165
1626179491028.53,-12.8438523821655
1626179491031.86,-12.8431311658777
1626179491035.19,-12.8458717877712
1626179491038.51,-12.8245959072823
1626179491041.84,-12.8120467438754
1626179491045.17,-12.8141382711099
1626179491048.49,-12.8213504339874
1626179491051.82,-12.8080079326639
1626179491055.15,-12.8090897570955
1626179491058.47,-12.7998581886122
1626179491061.8,-12.7864435656599
1626179491065.12,-12.783847187024
1626179491068.45,-12.7781495783507
1626179491071.78,-12.792213295962
1626179491075.1,-12.7948096745979
1626179491078.43,-12.7832702139938
1626179491081.76,-12.7778610918356
1626179491085.08,-12.7725240913062
1626179491088.41,-12.7602634144143
1626179491091.74,-12.7092734228699
1626179491095.06,-12.6916757454486
1626179491098.39,-12.6603749585599
1626179491101.72,-12.674799284315
1626179491105.04,-12.6877090558659
1626179491108.37,-12.7041527872268
1626179491111.69,-12.6913872589335
1626179491115.02,-12.6682362160964
1626179491118.35,-12.6727077570805
1626179491121.67,-12.6441475920853
1626179491125,-12.6101783049319
1626179491128.33,-12.5917872895941
1626179491131.65,-12.5833490590273
1626179491134.98,-12.5332245270281
1626179491138.31,-12.5096407544185
1626179491141.63,-12.4975243207841
1626179491144.96,-12.4694690071903
1626179491148.28,-12.4485537348454
1626179491151.61,-12.4405482340513
1626179491154.94,-12.4197772049638
1626179491158.26,-12.4067953117842
1626179491161.59,-12.396554040498
1626179491164.92,-12.3389288591062
1626179491168.24,-12.338351886076
1626179491171.57,-12.3091426264218
1626179491174.9,-12.2816642858582
1626179491178.22,-12.2611817432859
1626179491181.55,-12.2847655158955
1626179491184.88,-12.3179414651324
1626179491188.2,-12.3511174143693
1626179491191.53,-12.3675611457302
1626179491194.85,-12.3915776481125
1626179491198.18,-12.4471113022699
1626179491201.51,-12.4744453995759
1626179491204.83,-12.5443312578596
1626179491208.16,-12.5961145873206
1626179491211.49,-12.6036152367133
1626179491214.81,-12.6294347798151
1626179491218.14,-12.6688853107554
1626179491221.47,-12.687348447722
1626179491224.79,-12.6980224487808
1626179491228.12,-12.7540609543396
1626179491231.45,-12.7750483483134
1626179491234.77,-12.7894005524398
1626179491238.1,-12.8103879464135
1626179491241.42,-12.7874532684628
1626179491244.75,-12.7777168485781
1626179491248.08,-12.799281215582
1626179491251.4,-12.8161576767156
1626179491254.73,-12.8075752028913
1626179491258.06,-12.8419050981885
1626179491261.38,-12.8414723684159
1626179491264.71,-12.8408232737569
1626179491268.04,-12.8377941653483
1626179491271.36,-12.8345486920534
1626179491274.69,-12.8201243662982
1626179491278.02,-12.8257498533428
1626179491281.34,-12.8512809099294
1626179491284.67,-12.8997466444667
1626179491287.99,-12.9368892832862
1626179491291.32,-12.9296771204087
1626179491294.65,-12.9065981992004
1626179491297.97,-12.8939769141647
1626179491301.3,-12.8987369416639
1626179491304.63,-12.8950587385963
1626179491307.95,-12.8840962510224
1626179491311.28,-12.8706095064413
1626179491314.61,-12.8593585323523
1626179491317.93,-12.8745040743952
1626179491321.26,-12.8715470876154
1626179491324.58,-12.8629646137911
1626179491327.91,-12.886476264772
1626179491331.24,-12.8835913996209
1626179491334.56,-12.8657773573133
1626179491337.89,-12.8360632462577
1626179491341.22,-12.8270480426607
1626179491344.54,-12.8276250156909
1626179491347.87,-12.8182492039501
1626179491351.2,-12.8154364604278
1626179491354.52,-12.8438523821655
1626179491357.85,-12.8664264519723
1626179491361.18,-12.8746483176527
1626179491364.5,-12.9006842256408
1626179491367.83,-12.883879886136
1626179491371.15,-12.89837633352
1626179491374.48,-12.8932556978769
1626179491377.81,-12.8928229681042
1626179491381.13,-12.9002514958681
1626179491384.46,-12.8709701145852
1626179491387.79,-12.8661379654572
1626179491391.11,-12.8837356428785
1626179491394.44,-12.8679410061766
1626179491397.77,-12.8532281939063
1626179491401.09,-12.8338995973944
1626179491404.42,-12.857194883489
1626179491407.75,-12.8621712758745
1626179491411.07,-12.8632531003062
1626179491414.4,-12.8132728115645
1626179491417.72,-12.8098109733833
1626179491421.05,-12.8098109733833
1626179491424.38,-12.8362074895152
1626179491427.7,-12.8381547734922
1626179491431.03,-12.8550312346257
1626179491434.36,-12.8615221812155
1626179491437.68,-12.8716192092442
1626179491441.01,-12.8712586011003
1626179491444.34,-12.8850338321965
1626179491447.66,-12.8914526571575
1626179491450.99,-12.8767398448872
1626179491454.32,-12.8752974123117
1626179491457.64,-12.850776058528
1626179491460.97,-12.8602961135264
1626179491464.29,-12.8742155878801
1626179491467.62,-12.8777495476901
1626179491470.95,-12.899025428179
1626179491474.27,-12.8669313033737
1626179491477.6,-12.8665706952299
1626179491480.93,-12.8553918427696
1626179491484.25,-12.8099552166409
1626179491487.58,-12.7964684720598
1626179491490.91,-12.8149316090264
1626179491494.23,-12.8998187660955
1626179491497.56,-12.8938326709071
1626179491500.89,-12.9336438099913
1626179491504.21,-12.8908756841273
1626179491507.54,-12.8505596936416
1626179491510.86,-12.830509880842
1626179491514.19,-12.8635415868213
1626179491517.52,-12.8767398448872
1626179491520.84,-12.8894332515518
1626179491524.17,-12.9441735677926
1626179491527.5,-12.8939769141647
1626179491530.82,-12.9006842256408
1626179491534.15,-12.8840962510224
1626179491537.48,-12.8691670738658
1626179491540.8,-12.8597191404962
1626179491544.13,-12.8695276820097
1626179491547.45,-12.8799853181822
1626179491550.78,-12.8996745228379
1626179491554.11,-12.8656331140558
1626179491557.43,-12.871979817388
1626179491560.76,-12.8705373848125
1626179491564.09,-12.8706095064413
1626179491567.41,-12.8636858300788
1626179491570.74,-12.8773889395462
1626179491574.07,-12.8939047925359
1626179491577.39,-12.8916690220438
1626179491580.72,-12.8780380342052
1626179491584.05,-12.9078963885184
1626179491587.37,-12.9128727809039
1626179491590.7,-12.9222485926448
1626179491594.02,-12.9203734302966
1626179491597.35,-12.9153249162823
1626179491600.68,-12.9358795804834
1626179491604,-12.8889284001503
1626179491607.33,-12.8764513583721
1626179491610.66,-12.8326735297052
1626179491613.98,-12.8307262457283
1626179491617.31,-12.8388038681512
1626179491620.64,-12.8671476682601
1626179491623.96,-12.8840241293936
1626179491627.29,-12.8682294926917
1626179491630.62,-12.8708258713276
1626179491633.94,-12.8491893826949
1626179491637.27,-12.8525790992473
1626179491640.59,-12.8382990167497
1626179491643.92,-12.8330341378491
1626179491647.25,-12.7848568898269
1626179491650.57,-12.7508154810447
1626179491653.9,-12.7791592811536
1626179491657.23,-12.7947375529692
1626179491660.55,-12.8090897570955
1626179491663.88,-12.8192589067529
1626179491667.21,-12.7958914990296
1626179491670.53,-12.7846405249406
1626179491673.86,-12.7980551478929
1626179491677.19,-12.8504875720129
1626179491680.51,-12.9196522140088
1626179491683.84,-12.9163346190851
1626179491687.16,-12.9505923927536
1626179491690.49,-12.9673967322584
1626179491693.82,-12.9663149078268
1626179491697.14,-12.9398462700661
1626179491700.47,-12.9477075276026
1626179491703.8,-12.944678419194
1626179491707.12,-12.9431638649897
1626179491710.45,-12.9730943409317
1626179491713.78,-12.9583094070327
1626179491717.1,-12.9565063663133
1626179491720.43,-12.9257825524548
1626179491723.75,-12.9249892145382
1626179491727.08,-12.9544869607075
1626179491730.41,-12.9517463388141
1626179491733.73,-12.9749695032799
1626179491737.06,-12.9924950590724
1626179491740.39,-12.9945865863069
1626179491743.71,-13.0033133033888
1626179491747.04,-13.0254546434229
1626179491750.37,-13.0139873044476
1626179491753.69,-13.0054048306233
1626179491757.02,-13.0418983747838
1626179491760.35,-13.0217043187266
1626179491763.67,-13.0325946846717
1626179491767,-13.0497596323204
1626179491770.32,-13.1281558427996
1626179491773.65,-13.171789428209
1626179491776.98,-13.266989978193
1626179491780.3,-13.3340630929545
1626179491783.63,-13.3346400659847
1626179491786.96,-13.2007102013481
1626179491790.28,-13.0176655075151
1626179491793.61,-12.8482518015208
1626179491796.94,-12.319672384223
1626179491800.26,-11.5499903619278
1626179491803.59,-11.1554850525242
