ts,ecg
1626180090056.18,-11.7082973370907
1626180090059.51,-11.6570909806598
1626180090062.84,-11.6343005459667
1626180090066.16,-11.6398539113824
1626180090069.49,-11.6531242910772
1626180090072.81,-11.6704334819834
1626180090076.14,-11.6861559970565
1626180090079.47,-11.6814680911861
1626180090082.79,-11.6885360108061
1626180090086.12,-11.6857953889126
1626180090089.45,-11.6810353614134
1626180090092.77,-11.7031767014476
1626180090096.1,-11.6996427416376
1626180090099.43,-11.6989215253498
1626180090102.75,-11.6978397009182
1626180090106.08,-11.6953875655398
1626180090109.41,-11.7010130525843
1626180090112.73,-11.6875263080032
1626180090116.06,-11.6766359420581
1626180090119.38,-11.6803141451256
1626180090122.71,-11.6823335507314
1626180090126.04,-11.6855790240263
1626180090129.36,-11.6570909806598
1626180090132.69,-11.6535570208498
1626180090136.02,-11.6467775877449
1626180090139.34,-11.6725971308466
1626180090142.67,-11.667981346605
1626180090146,-11.6468497093737
1626180090149.32,-11.6243477611956
1626180090152.65,-11.6331465999063
1626180090155.98,-11.6306223428991
1626180090159.3,-11.6145392196821
1626180090162.63,-11.6199483418403
1626180090165.95,-11.620381071613
1626180090169.28,-11.5921815147616
1626180090172.61,-11.5815796353316
1626180090175.93,-11.5770359727187
1626180090179.26,-11.5678765258642
1626180090182.59,-11.5652080255995
1626180090185.91,-11.5501346051853
1626180090189.24,-11.5400375771567
1626180090192.57,-11.5484036860947
1626180090195.89,-11.5260459811742
1626180090199.22,-11.5133525745097
1626180090202.55,-11.498784005497
1626180090205.87,-11.4751281112585
1626180090209.2,-11.4452697569453
1626180090212.52,-11.4376248642951
1626180090215.85,-11.43026845816
1626180090219.18,-11.4108677400193
1626180090222.5,-11.3955779547188
1626180090225.83,-11.367522641125
1626180090229.16,-11.3444437199168
1626180090232.48,-11.3329042593127
1626180090235.81,-11.3273508938969
1626180090239.14,-11.2915064443954
1626180090242.46,-11.2705911720504
1626180090245.79,-11.2667687257253
1626180090249.11,-11.2351794523215
1626180090252.44,-11.2241448431188
1626180090255.77,-11.2047441249781
1626180090259.09,-11.170991202711
1626180090262.42,-11.1705584729384
1626180090265.75,-11.1859925014964
1626180090269.07,-11.1792851900202
1626180090272.4,-11.1774100276721
1626180090275.73,-11.1743087976347
1626180090279.05,-11.1978925702444
1626180090282.38,-11.2166441937261
1626180090285.71,-11.2302751815647
1626180090289.03,-11.273620280459
1626180090292.36,-11.3026131752268
1626180090295.68,-11.3458861524923
1626180090299.01,-11.3704796279048
1626180090302.34,-11.4010591985058
1626180090305.66,-11.4495249330431
1626180090308.99,-11.4869560583777
1626180090312.32,-11.491066991218
1626180090315.64,-11.502967059966
1626180090318.97,-11.5416242529898
1626180090322.3,-11.5369363471194
1626180090325.62,-11.5394606041265
1626180090328.95,-11.5768917294612
1626180090332.28,-11.5819402434755
1626180090335.6,-11.6102840435844
1626180090338.93,-11.5967251773745
1626180090342.25,-11.6252132207409
1626180090345.58,-11.6410078574428
1626180090348.91,-11.6276653561193
1626180090352.23,-11.6173519632044
1626180090355.56,-11.614899827826
1626180090358.89,-11.6347332757393
1626180090362.21,-11.6513933719866
1626180090365.54,-11.6423060467608
1626180090368.87,-11.6454072767982
1626180090372.19,-11.6434599928212
1626180090375.52,-11.6340120594516
1626180090378.85,-11.656081277857
1626180090382.17,-11.6586776564929
1626180090385.5,-11.6588940213792
1626180090388.82,-11.6384836004357
1626180090392.15,-11.6118707194174
1626180090395.48,-11.6479315338053
1626180090398.8,-11.6493739663808
1626180090402.13,-11.6362478299436
1626180090405.46,-11.6286029372934
1626180090408.78,-11.6182174227497
1626180090412.11,-11.6323532619897
1626180090415.44,-11.6432436279349
1626180090418.76,-11.6449745470255
1626180090422.09,-11.617784692977
1626180090425.42,-11.6254295856273
1626180090428.74,-11.6195156120677
1626180090432.07,-11.6189386390374
1626180090435.39,-11.6207416797568
1626180090438.72,-11.6264392884301
1626180090442.05,-11.6166307469166
1626180090445.37,-11.6134573952505
1626180090448.7,-11.6111495031297
1626180090452.03,-11.6064615972592
1626180090455.35,-11.6077597865772
1626180090458.68,-11.6117264761599
1626180090462.01,-11.6015573265025
1626180090465.33,-11.5896572577545
1626180090468.66,-11.5921815147616
1626180090471.98,-11.6049470430549
1626180090475.31,-11.5968694206321
1626180090478.64,-11.5954269880565
1626180090481.96,-11.5931912175645
1626180090485.29,-11.6076876649484
1626180090488.62,-11.6172798415756
1626180090491.94,-11.6150440710836
1626180090495.27,-11.6091300975239
1626180090498.6,-11.6185059092648
1626180090501.92,-11.5944172852537
1626180090505.25,-11.6187222741511
1626180090508.58,-11.6149719494548
1626180090511.9,-11.5921093931329
1626180090515.23,-11.5846808653689
1626180090518.55,-11.5907390821861
1626180090521.88,-11.5997542857831
1626180090525.21,-11.59816760995
1626180090528.53,-11.6025670293053
1626180090531.86,-11.5976627585486
1626180090535.19,-11.6091300975239
1626180090538.51,-11.6125919357052
1626180090541.84,-11.6105725300995
1626180090545.17,-11.6134573952505
1626180090548.49,-11.6128083005915
1626180090551.82,-11.6081925163499
1626180090555.15,-11.6216071393022
1626180090558.47,-11.6276653561193
1626180090561.8,-11.6243477611956
1626180090565.12,-11.6200204634691
1626180090568.45,-11.6051634079413
1626180090571.78,-11.6324253836185
1626180090575.1,-11.6072549351758
1626180090578.43,-11.6144670980533
1626180090581.76,-11.6165586252878
1626180090585.08,-11.6147555845685
1626180090588.41,-11.6136737601368
1626180090591.74,-11.6115822329023
1626180090595.06,-11.6159816522576
1626180090598.39,-11.6141786115382
1626180090601.72,-11.6286029372934
1626180090605.04,-11.6381951139206
1626180090608.37,-11.629684761725
1626180090611.69,-11.6063894756305
1626180090615.02,-11.6106446517282
1626180090618.35,-11.6159816522576
1626180090621.67,-11.6340120594516
1626180090625,-11.6284586940359
1626180090628.33,-11.6177125713483
1626180090631.65,-11.6332187215351
1626180090634.98,-11.6111495031297
1626180090638.31,-11.6238429097942
1626180090641.63,-11.6082646379786
1626180090644.96,-11.6143949764246
1626180090648.28,-11.5951385015414
1626180090651.61,-11.6106446517282
1626180090654.94,-11.6172798415756
1626180090658.26,-11.6209580446432
1626180090661.59,-11.6228332069913
1626180090664.92,-11.6250689774834
1626180090668.24,-11.6255738288848
1626180090671.57,-11.6148277061972
1626180090674.9,-11.6192271255526
1626180090678.22,-11.6377623841479
1626180090681.55,-11.6273047479754
1626180090684.88,-11.6063173540017
1626180090688.2,-11.5909554470724
1626180090691.53,-11.6156210441138
1626180090694.85,-11.6178568146058
1626180090698.18,-11.5752329319993
1626180090701.51,-11.5604479981003
1626180090704.83,-11.5635492281376
1626180090708.16,-11.5712662424166
1626180090711.49,-11.5451582127998
1626180090714.81,-11.5168144126909
1626180090718.14,-11.4992167352696
1626180090721.47,-11.4521934333078
1626180090724.79,-11.4367594047498
1626180090728.12,-11.4469285544072
1626180090731.45,-11.4472891625511
1626180090734.77,-11.4614971234199
1626180090738.1,-11.4796717738714
1626180090741.42,-11.502317965307
1626180090744.75,-11.4953942889445
1626180090748.08,-11.5143622773126
1626180090751.4,-11.5541734163968
1626180090754.73,-11.5801372027561
1626180090758.06,-11.6208859230144
1626180090761.38,-11.635166005512
1626180090764.71,-11.6270162614603
1626180090768.04,-11.612664057334
1626180090771.36,-11.6306944645279
1626180090774.69,-11.6308387077855
1626180090778.02,-11.6301174914977
1626180090781.34,-11.6632213191058
1626180090784.67,-11.6574515888037
1626180090787.99,-11.6311993159293
1626180090791.32,-11.6353823703983
1626180090794.65,-11.6349496406257
1626180090797.97,-11.6575237104325
1626180090801.3,-11.6530521694484
1626180090804.63,-11.6627885893331
1626180090807.95,-11.6267277749452
1626180090811.28,-11.6337235729365
1626180090814.61,-11.6433878711924
1626180090817.93,-11.6409357358141
1626180090821.26,-11.6473545607751
1626180090824.58,-11.6455515200557
1626180090827.91,-11.6437484793363
1626180090831.24,-11.6353102487696
1626180090834.56,-11.6360314650573
1626180090837.89,-11.6630770758482
1626180090841.22,-11.7349823397377
1626180090844.54,-11.7623885586725
1626180090847.87,-11.8787928675166
1626180090851.2,-11.9304319537201
1626180090854.52,-11.9248785883044
1626180090857.85,-11.8285962138887
1626180090861.18,-11.6192271255526
1626180090864.5,-11.482051787621
1626180090867.83,-10.9986926315656
1626180090871.15,-10.3270239027767
1626180090874.48,-9.99858200533176
1626180090877.81,-9.68788202856565
1626180090881.13,-9.66422613432719
1626180090884.46,-9.79116020097258
1626180090887.79,-10.2401173401019
1626180090891.11,-10.6773907753695
1626180090894.44,-10.9427262476356
1626180090897.77,-11.4474334058086
1626180090901.09,-11.6409357358141
1626180090904.42,-11.6420175602457
1626180090907.75,-11.5606643629866
1626180090911.07,-11.5319599547338
1626180090914.4,-11.5277047786361
1626180090917.72,-11.5150113719715
1626180090921.05,-11.5333302656806
1626180090924.38,-11.5295078193555
1626180090927.7,-11.5530915919652
1626180090931.03,-11.5702565396138
1626180090934.36,-11.5401096987855
1626180090937.68,-11.5588613222672
1626180090941.01,-11.5462400372315
1626180090944.34,-11.5357102794302
1626180090947.66,-11.5424175909063
1626180090950.99,-11.5507115782155
1626180090954.32,-11.5383066580661
1626180090957.64,-11.5357102794302
1626180090960.97,-11.5417684962474
1626180090964.29,-11.5478988346933
1626180090967.62,-11.5376575634071
1626180090970.95,-11.5419848611337
1626180090974.27,-11.5300126707569
1626180090977.6,-11.5124871149644
1626180090980.93,-11.5159489531456
1626180090984.25,-11.5413357664747
1626180090987.58,-11.5179683587513
1626180090990.91,-11.5102513444723
1626180090994.23,-11.5147950070852
1626180090997.56,-11.4934470049676
1626180091000.89,-11.4925815454223
1626180091004.21,-11.4996494650423
1626180091007.54,-11.4909948695892
1626180091010.86,-11.4915718426194
1626180091014.19,-11.4559437580042
1626180091017.52,-11.4634444073968
1626180091020.84,-11.4586122582689
1626180091024.17,-11.4320714988794
1626180091027.5,-11.432504228652
1626180091030.82,-11.4299078500161
1626180091034.15,-11.4403654861886
1626180091037.48,-11.4180077812681
1626180091040.8,-11.4147623079732
1626180091044.13,-11.4024295094525
1626180091047.45,-11.3779802772975
1626180091050.78,-11.3668014248373
1626180091054.11,-11.3533146802562
1626180091057.43,-11.3278557452984
1626180091060.76,-11.3268460424955
1626180091064.09,-11.3111235274224
1626180091067.41,-11.3011707426513
1626180091070.74,-11.2989349721593
1626180091074.07,-11.2525607648564
1626180091077.39,-11.2148411530067
1626180091080.72,-11.2030132058875
1626180091084.05,-11.1843337040345
1626180091087.37,-11.1684669457039
1626180091090.7,-11.1553408092667
1626180091094.02,-11.1324782529447
1626180091097.35,-11.1084617505624
1626180091100.68,-11.0977156278748
1626180091104,-11.093460451777
1626180091107.33,-11.08091128837
1626180091110.66,-11.0575438806467
1626180091113.98,-11.054226285723
1626180091117.31,-11.0532887045489
1626180091120.64,-11.052928096405
1626180091123.96,-11.0613663269718
1626180091127.29,-11.0776658150751
1626180091130.62,-11.0967059250719
1626180091133.94,-11.1180539271896
1626180091137.27,-11.1507971466538
1626180091140.59,-11.1875791773294
1626180091143.92,-11.241454034025
1626180091147.25,-11.2879003629566
1626180091150.57,-11.2987907289017
1626180091153.9,-11.3299472725329
1626180091157.23,-11.349852842075
1626180091160.55,-11.3520164909382
1626180091163.88,-11.3843991022586
1626180091167.21,-11.4261575253198
1626180091170.53,-11.4433945945972
1626180091173.86,-11.454717690315
1626180091177.19,-11.4660407860328
1626180091180.51,-11.483349976939
1626180091183.84,-11.4752723545161
1626180091187.16,-11.4845039229994
1626180091190.49,-11.5121986284493
1626180091193.82,-11.5102513444723
1626180091197.14,-11.5170307775773
1626180091200.47,-11.5131362096234
1626180091203.8,-11.526767197462
1626180091207.12,-11.5369363471194
1626180091210.45,-11.5356381578014
1626180091213.78,-11.523233237652
1626180091217.1,-11.5282817516663
1626180091220.43,-11.5421291043912
1626180091223.75,-11.5460957939739
1626180091227.08,-11.5305175221583
1626180091230.41,-11.529002967954
1626180091233.73,-11.5418406178761
1626180091237.06,-11.5384509013237
1626180091240.39,-11.5376575634071
1626180091243.71,-11.5375133201496
1626180091247.04,-11.5424897125351
1626180091250.37,-11.5274884137497
1626180091253.69,-11.5248920351138
1626180091257.02,-11.5173192640924
1626180091260.35,-11.5355660361726
1626180091263.67,-11.5162374396607
1626180091267,-11.5220792915916
1626180091270.32,-11.5257574946591
1626180091273.65,-11.52806538678
1626180091276.98,-11.5241708188261
1626180091280.3,-11.5098186146997
1626180091283.63,-11.5168865343197
1626180091286.96,-11.5124871149644
1626180091290.28,-11.5218629267052
1626180091293.61,-11.5295078193555
1626180091296.94,-11.5363593740892
1626180091300.26,-11.5220792915916
1626180091303.59,-11.5093137632982
1626180091306.92,-11.502967059966
1626180091310.24,-11.5172471424636
1626180091313.57,-11.5175356289787
1626180091316.89,-11.5117658986766
1626180091320.22,-11.5028228167084
1626180091323.55,-11.5145065205701
1626180091326.87,-11.5174635073499
1626180091330.2,-11.5096743714421
1626180091333.53,-11.519050183183
1626180091336.85,-11.5140016691687
1626180091340.18,-11.5079434523515
1626180091343.51,-11.5178241154938
1626180091346.83,-11.5085204253817
1626180091350.16,-11.5433551720804
1626180091353.49,-11.5281375084087
1626180091356.81,-11.521285953675
1626180091360.14,-11.5218629267052
1626180091363.46,-11.5186895750391
1626180091366.79,-11.5266950758332
1626180091370.12,-11.5259017379167
1626180091373.44,-11.5350611847712
1626180091376.77,-11.5191944264405
1626180091380.1,-11.5137131826536
1626180091383.42,-11.520636859016
1626180091386.75,-11.5264787109469
1626180091390.08,-11.5363593740892
1626180091393.4,-11.5352775496575
1626180091396.73,-11.5323926845065
1626180091400.05,-11.536719982233
1626180091403.38,-11.5243150620836
1626180091406.71,-11.5290750895828
1626180091410.03,-11.5419848611337
1626180091413.36,-11.5449418479135
1626180091416.69,-11.5413357664747
1626180091420.01,-11.5497018754127
1626180091423.34,-11.5442206316257
1626180091426.67,-11.5432109288229
1626180091429.99,-11.5400375771567
1626180091433.32,-11.556986159919
1626180091436.65,-11.5750886887418
1626180091439.97,-11.5571304031766
1626180091443.3,-11.5507115782155
1626180091446.62,-11.556986159919
1626180091449.95,-11.5414078881035
1626180091453.28,-11.5489806591249
1626180091456.6,-11.5610249711305
1626180091459.93,-11.5789111350669
1626180091463.26,-11.5804978109
1626180091466.58,-11.5664340932887
1626180091469.91,-11.5566255517752
1626180091473.24,-11.5535964433666
1626180091476.56,-11.5644146876829
1626180091479.89,-11.5582122276082
1626180091483.22,-11.5680928907505
1626180091486.54,-11.5751608103705
1626180091489.87,-11.5890081630955
1626180091493.19,-11.5747280805979
1626180091496.52,-11.5858348114294
1626180091499.85,-11.5809305406726
1626180091503.17,-11.5654243904858
1626180091506.5,-11.5648474174556
1626180091509.83,-11.5499903619278
1626180091513.15,-11.558933443896
1626180091516.48,-11.5562649436313
1626180091519.81,-11.5478988346933
1626180091523.13,-11.5517934026472
1626180091526.46,-11.5215023185614
1626180091529.79,-11.5388836310963
1626180091533.11,-11.5222235348491
1626180091536.44,-11.4803929901592
1626180091539.76,-11.439283661757
1626180091543.09,-11.430917552819
1626180091546.42,-11.393919157257
1626180091549.74,-11.4097859155877
1626180091553.07,-11.4214696194493
1626180091556.4,-11.4340187828563
1626180091559.72,-11.4724596109938
1626180091563.05,-11.4655359346313
1626180091566.38,-11.4837105850828
1626180091569.7,-11.4966924782625
1626180091573.03,-11.5036882762537
1626180091576.35,-11.5525146189349
1626180091579.68,-11.596580934117
1626180091583.01,-11.6115822329023
1626180091586.33,-11.6117264761599
1626180091589.66,-11.6230495718777
1626180091592.99,-11.6248526125971
1626180091596.31,-11.6221119907036
1626180091599.64,-11.6224725988475
1626180091602.97,-11.6156931657425
1626180091606.29,-11.6374738976328
1626180091609.62,-11.6335072080502
1626180091612.95,-11.6263671668014
1626180091616.27,-11.6381951139206
1626180091619.6,-11.6472103175176
1626180091622.92,-11.6540618722513
1626180091626.25,-11.6412242223292
1626180091629.58,-11.6517539801304
1626180091632.9,-11.6587497781217
1626180091636.23,-11.6394211816098
1626180091639.56,-11.662500102818
1626180091642.88,-11.6614904000152
1626180091646.21,-11.6563697643721
1626180091649.54,-11.6333629647926
1626180091652.86,-11.6404308844126
1626180091656.19,-11.6535570208498
1626180091659.52,-11.6683419547489
1626180091662.84,-11.6878147945183
1626180091666.17,-11.7887850748044
1626180091669.49,-11.8930008283855
1626180091672.82,-11.9186761282296
1626180091676.15,-11.9763013096215
1626180091679.47,-11.8898274767193
1626180091682.8,-11.7900111424936
1626180091686.13,-11.534484211741
1626180091689.45,-11.3248987585185
1626180091692.78,-10.7111436976366
1626180091696.11,-9.9519914331426
1626180091699.43,-9.65816791751002
1626180091702.76,-9.5605152321476
1626180091706.09,-9.65896125542656
1626180091709.41,-9.90157841462832
1626180091712.74,-10.4091704379523
1626180091716.06,-10.9280134353654
1626180091719.39,-11.1771936627857
1626180091722.72,-11.5919651498753
1626180091726.04,-11.6756262392552
1626180091729.37,-11.6229774502489
1626180091732.7,-11.5802814460136
1626180091736.02,-11.5339072387108
1626180091739.35,-11.5281375084087
1626180091742.68,-11.5447976046559
1626180091746,-11.5419848611337
1626180091749.33,-11.5528752270788
1626180091752.66,-11.5729250398785
1626180091755.98,-11.5828057030208
1626180091759.31,-11.5867002709747
1626180091762.63,-11.5826614597632
1626180091765.96,-11.577252337605
1626180091769.29,-11.5818681218467
1626180091772.61,-11.577901432264
1626180091775.94,-11.5987445829802
1626180091779.27,-11.5975906369198
1626180091782.59,-11.5995379208968
1626180091785.92,-11.5973021504047
1626180091789.25,-11.6046585565398
1626180091792.57,-11.581435392074
1626180091795.9,-11.5768917294612
1626180091799.22,-11.5809305406726
1626180091802.55,-11.5731414047648
1626180091805.88,-11.5925421229055
1626180091809.2,-11.5892966496106
1626180091812.53,-11.5473218616631
1626180091815.86,-11.5609528495017
1626180091819.18,-11.5616740657895
1626180091822.51,-11.5623231604485
1626180091825.84,-11.5475382265494
1626180091829.16,-11.5410472799596
1626180091832.49,-11.5522261324198
1626180091835.82,-11.538018171551
1626180091839.14,-11.537369076892
1626180091842.47,-11.5354939145439
1626180091845.79,-11.5061404116321
1626180091849.12,-11.5028228167084
1626180091852.45,-11.5051307088292
1626180091855.77,-11.4861627204612
1626180091859.1,-11.4829172471663
1626180091862.43,-11.4622183397077
1626180091865.75,-11.4690698944414
1626180091869.08,-11.4532031361107
1626180091872.41,-11.4299799716449
1626180091875.73,-11.4484431086115
1626180091879.06,-11.4328648367959
1626180091882.39,-11.4159883756624
1626180091885.71,-11.3956500763476
1626180091889.04,-11.3834615210845
1626180091892.36,-11.3573534914677
1626180091895.69,-11.3444437199168
1626180091899.02,-11.3314618267371
1626180091902.34,-11.3053537971203
1626180091905.67,-11.2862415654947
1626180091909,-11.2677063068993
1626180091912.32,-11.2544359272046
1626180091915.65,-11.2263806136108
1626180091918.98,-11.2260200054669
1626180091922.3,-11.206691408955
1626180091925.63,-11.1958010430099
1626180091928.96,-11.1953683132372
1626180091932.28,-11.1842615824058
1626180091935.61,-11.1537541334336
1626180091938.93,-11.1498595654797
1626180091942.26,-11.1663032968406
1626180091945.59,-11.1755348653239
1626180091948.91,-11.1666639049845
1626180091952.24,-11.2195290588771
1626180091955.57,-11.2351794523215
1626180091958.89,-11.2493874131903
1626180091962.22,-11.3131429330281
1626180091965.55,-11.3264854343516
1626180091968.87,-11.3722105469955
1626180091972.2,-11.4173586866091
1626180091975.52,-11.4294029986147
1626180091978.85,-11.463083799253
1626180091982.18,-11.5060682900033
1626180091985.5,-11.5201320076146
1626180091988.83,-11.5375133201496
1626180091992.16,-11.5619625523046
1626180091995.48,-11.5781899187791
1626180091998.81,-11.6050912863125
1626180092002.14,-11.5985282180939
1626180092005.46,-11.6098513138117
1626180092008.79,-11.620381071613
1626180092012.12,-11.6349496406257
1626180092015.44,-11.6279538426344
1626180092018.77,-11.6464891012298
1626180092022.09,-11.6723807659603
1626180092025.42,-11.6653128463403
1626180092028.75,-11.6795208072091
1626180092032.07,-11.6923584571312
1626180092035.4,-11.6975512144031
1626180092038.73,-11.6830547670191
1626180092042.05,-11.6929354301614
1626180092045.38,-11.6958924169412
1626180092048.71,-11.6769244285732
1626180092052.03,-11.6858675105414
1626180092055.36,-11.6858675105414
1626180092058.69,-11.69596453857
1626180092062.01,-11.7020227553872
1626180092065.34,-11.7217119600429
1626180092068.66,-11.69949849838
1626180092071.99,-11.7015900256145
1626180092075.32,-11.6982724306908
1626180092078.64,-11.694666349252
1626180092081.97,-11.6935845248204
1626180092085.3,-11.686949334973
1626180092088.62,-11.6955318087973
1626180092091.95,-11.6992100118649
1626180092095.28,-11.7081530938331
1626180092098.6,-11.7173125406876
1626180092101.93,-11.711398567128
1626180092105.26,-11.6969742413729
1626180092108.58,-11.7002197146678
1626180092111.91,-11.7057730800835
1626180092115.23,-11.7248853117091
1626180092118.56,-11.7100282561813
1626180092121.89,-11.6989215253498
1626180092125.21,-11.6997148632663
1626180092128.54,-11.7042585258792
1626180092131.87,-11.7000033497814
1626180092135.19,-11.7079367289468
1626180092138.52,-11.7028882149325
1626180092141.85,-11.7072876342878
1626180092145.17,-11.7106052292115
1626180092148.5,-11.6966857548578
1626180092151.82,-11.7122640266733
1626180092155.15,-11.704979742167
1626180092158.48,-11.7000033497814
1626180092161.8,-11.7209907437552
1626180092165.13,-11.7166634460286
1626180092168.46,-11.6987772820922
1626180092171.78,-11.7198367976948
1626180092175.11,-11.726183501027
1626180092178.44,-11.7152210134531
1626180092181.76,-11.7207743788689
1626180092185.09,-11.7248853117091
1626180092188.42,-11.7279144201177
1626180092191.74,-11.7526521387878
1626180092195.07,-11.75546488231
1626180092198.39,-11.7412569214412
1626180092201.72,-11.742915718903
1626180092205.05,-11.7486854492051
1626180092208.37,-11.7373623534873
1626180092211.7,-11.7378672048887
1626180092215.03,-11.763181896589
1626180092218.35,-11.7580612609459
1626180092221.68,-11.7635425047329
1626180092225.01,-11.7668600996566
1626180092228.33,-11.7455842191677
1626180092231.66,-11.7524357739014
1626180092234.99,-11.7734231678752
1626180092238.31,-11.7573400446582
1626180092241.64,-11.7672928294293
1626180092244.96,-11.7832317093887
1626180092248.29,-11.7706104243529
1626180092251.62,-11.7672928294293
1626180092254.94,-11.7703219378378
1626180092258.27,-11.7730625597313
1626180092261.6,-11.7763080330262
1626180092264.92,-11.777678343973
1626180092268.25,-11.7949154132504
1626180092271.58,-11.7734231678752
1626180092274.9,-11.7954923862806
1626180092278.23,-11.7755868167385
1626180092281.56,-11.7826547363585
1626180092284.88,-11.7972233053712
1626180092288.21,-11.7885687099181
1626180092291.53,-11.7998196840071
1626180092294.86,-11.8093397390055
1626180092298.19,-11.7961414809396
1626180092301.51,-11.8019833328704
1626180092304.84,-11.7941220753338
1626180092308.17,-11.8122246041566
1626180092311.49,-11.8115033878688
1626180092314.82,-11.8071760901423
1626180092318.15,-11.8373950525993
1626180092321.47,-11.8399193096065
1626180092324.8,-11.8218167807837
1626180092328.12,-11.8252064973362
1626180092331.45,-11.8203022265795
1626180092334.78,-11.8311204708958
1626180092338.1,-11.8218167807837
1626180092341.43,-11.8203743482082
1626180092344.76,-11.8372508093418
1626180092348.08,-11.8243410377909
1626180092351.41,-11.8358083767663
1626180092354.74,-11.8359526200238
1626180092358.06,-11.8232592133593
1626180092361.39,-11.8053730494229
1626180092364.72,-11.8040027384761
1626180092368.04,-11.8212398077535
1626180092371.37,-11.8161912937392
1626180092374.69,-11.8180664560874
1626180092378.02,-11.8044354682488
1626180092381.35,-11.7980887649165
1626180092384.67,-11.7900832641224
1626180092388,-11.7411126781836
1626180092391.33,-11.7534454767043
1626180092394.65,-11.7261113793983
1626180092397.98,-11.671515306415
1626180092401.31,-11.6614182783864
1626180092404.63,-11.668630441264
1626180092407.96,-11.7189713381495
1626180092411.29,-11.7165192027711
1626180092414.61,-11.7478199896598
1626180092417.94,-11.7660667617401
1626180092421.26,-11.7514260710986
1626180092424.59,-11.7777504656017
1626180092427.92,-11.8190761588903
1626180092431.24,-11.8412174989244
1626180092434.57,-11.8758358807368
1626180092437.9,-11.8986984370587
1626180092441.22,-11.8962463016804
1626180092444.55,-11.8964626665667
1626180092447.88,-11.9019439103537
1626180092451.2,-11.9048287755047
1626180092454.53,-11.9062712080802
1626180092457.86,-11.916945209139
1626180092461.18,-11.9276192101978
1626180092464.51,-11.9373556300826
1626180092467.83,-11.9442071848163
1626180092471.16,-11.9350477379617
1626180092474.49,-11.9275470885691
1626180092477.81,-11.9309368051215
1626180092481.14,-11.9362738056509
1626180092484.47,-11.9264652641374
1626180092487.79,-11.9435580901573
1626180092491.12,-11.9589199970865
1626180092494.45,-11.9418271710667
1626180092497.77,-11.9593527268592
1626180092501.1,-11.9351198595905
1626180092504.43,-11.9481738743989
1626180092507.75,-11.9590642403441
1626180092511.08,-11.9507702530349
1626180092514.4,-11.9667812546231
1626180092517.73,-11.9838019590142
1626180092521.06,-12.0768388601349
1626180092524.38,-12.1879782900784
1626180092527.71,-12.2365882678733
1626180092531.04,-12.2943576925227
1626180092534.36,-12.2107687247716
1626180092537.69,-12.1382864878519
1626180092541.02,-11.8916305174387
1626180092544.34,-11.3615365459366
1626180092547.67,-11.029127958909
1626180092550.99,-10.2713460053618
1626180092554.32,-9.77940437548213
1626180092557.65,-9.77832255105049
1626180092560.97,-9.90900694239222
1626180092564.3,-10.4027516129913
1626180092567.63,-10.6887138710873
1626180092570.95,-11.2310685194812
1626180092574.28,-11.6795208072091
1626180092577.61,-11.8478526887718
1626180092580.93,-11.9470920499673
1626180092584.26,-11.8945875042185
